date,customer_id,premium,watch_time_hrs
2017-11-30,648,0,1.594274689724724
2017-05-01,137,0,6.397715502027939
2017-09-07,427,0,33.60335709492757
2017-05-09,462,1,2.9475913599535546
2017-12-16,883,0,3.603125557312239
2017-11-11,333,0,3.0669408059908787
2017-08-29,402,0,1.91348598916421
2017-07-03,712,0,4.844061955843437
2017-09-08,961,0,4.022751218154385
2017-08-05,373,0,2.5131723919323976
2017-10-09,340,0,3.4975751940231787
2017-02-27,617,0,2.6943695760840787
2017-05-26,687,1,1.031590555187042
2017-12-20,249,0,0.7843590777295688
2017-05-21,275,0,1.3850159586111817
2017-11-02,962,0,3.840554692024597
2017-09-18,527,0,2.154512912445869
2017-11-29,503,0,2.6880398183565193
2017-12-24,467,0,5.496119905954649
2017-09-19,850,0,2.513188592207178
2017-10-21,263,0,1.4494335873295991
2017-05-08,492,0,4.176204878591802
2017-11-15,287,1,2.687515829828091
2017-08-24,542,0,2.2123412829773748
2017-11-08,482,0,1.721760026910595
2017-03-26,946,0,2.9760829499430903
2017-02-24,163,0,1.4254623099738606
2017-11-20,206,0,1.8112094447290896
2017-09-29,80,0,1.6646447578068428
2017-09-03,770,0,15.962364306520731
2017-03-14,869,0,2.1136130328840688
2017-08-18,136,0,1.5056245346105446
2017-01-02,472,0,5.466394651135427
2017-08-30,854,0,1.6280851587827305
2017-08-04,637,0,11.677329368631474
2017-10-14,894,0,3.231836609074734
2017-06-21,234,0,0.8549191247556549
2017-05-22,215,0,8.379023523900683
2017-07-07,408,1,4.6197561471278545
2017-08-22,992,0,4.947747018923046
2017-05-06,610,1,2.7949882828721204
2017-03-04,6,0,2.0374683207704094
2017-02-12,323,0,2.204868043124006
2017-08-18,112,0,5.842917166912565
2017-12-03,889,0,1.5249039825304036
2017-07-22,491,0,6.112088445376619
2017-07-11,66,1,2.5721359337567327
2017-01-02,609,0,6.283668851704008
2017-08-12,759,0,3.1249751289687047
2017-07-17,767,0,3.535370267770414
2017-09-20,757,0,5.488581206067433
2017-10-15,794,0,4.3072628733516645
2017-05-16,509,0,9.43420254789576
2017-06-16,189,1,1.7342164309433465
2017-12-12,170,0,0.9176205010481661
2017-05-19,868,1,3.026962788824494
2017-10-17,231,0,0.8779345905546208
2017-09-09,546,0,3.760595499611848
2017-01-14,580,0,1.4605540168475162
2017-04-24,275,0,0.9043822015945573
2017-12-29,285,0,3.9588777268593645
2017-07-18,604,1,2.4283753339798664
2017-10-10,811,0,1.747955565646231
2017-06-19,878,0,1.8547305226153443
2017-08-08,718,0,1.3242791797963525
2017-03-08,490,0,6.955544235126264
2017-10-26,531,0,0.6120366235204399
2017-08-14,622,0,2.461799648457457
2017-03-11,123,0,1.6043002590484243
2017-02-01,627,0,3.4265694097528003
2017-04-12,765,0,3.9124514316681522
2017-09-26,640,0,5.597382362738515
2017-11-18,709,1,10.158831102952062
2017-11-10,190,0,1.8549778084698014
2017-12-17,248,0,1.7991863757703597
2017-05-28,789,0,2.0656745220703674
2017-03-03,949,1,2.5603620168105943
2017-02-08,266,0,4.19584855347533
2017-02-13,304,1,3.0605505399485335
2017-09-23,968,0,2.9125429012953177
2017-05-09,55,0,4.335967800607517
2017-10-12,548,0,4.862376577430303
2017-12-09,977,0,4.071282693636179
2017-12-22,193,1,3.5196527939045428
2017-02-12,883,0,2.024790750026115
2017-07-28,726,0,4.212358711731088
2017-03-02,492,0,6.623218824758964
2017-01-28,436,1,1.7224995747327474
2017-11-15,870,0,3.1112316654490924
2017-04-09,820,0,1.9297215466493947
2017-03-02,150,0,5.5091659268481745
2017-01-13,979,0,2.9531695315695976
2017-10-28,846,0,5.02126235885144
2017-05-08,373,0,1.525444750287735
2017-10-13,175,0,3.1901772347552404
2017-06-12,415,0,4.926044481615768
2017-01-30,789,0,4.910167884608594
2017-01-26,647,0,1.8144693340726568
2017-01-22,534,0,3.197269959938612
2017-07-20,784,0,1.2417903428825852
2017-02-14,84,0,4.425081243730966
2017-07-22,879,0,3.7137300185428552
2017-08-30,793,0,1.6015227763656614
2017-09-04,488,1,11.767493146673887
2017-10-27,386,0,6.208536749348053
2017-03-12,196,0,4.94849771750599
2017-01-13,169,0,1.8592935087015574
2017-07-11,504,0,5.210863827191412
2017-02-08,354,0,0.3768052359909121
2017-03-17,86,0,1.6255471782850506
2017-06-01,423,0,0.5723928511351721
2017-06-01,949,0,4.339314103426837
2017-05-25,827,0,3.2931781370302526
2017-09-19,547,0,0.37627104501155734
2017-09-10,925,0,2.408651612720983
2017-08-23,245,0,3.6715215853240215
2017-04-09,355,0,4.041320401713833
2017-01-25,987,0,3.2419194744477355
2017-08-19,87,0,9.299615792315889
2017-06-10,273,0,2.483067651148936
2017-04-15,426,0,0.9257026139976048
2017-12-13,348,0,4.990278094630307
2017-04-18,507,0,5.343071509826024
2017-01-15,501,0,1.757302524274404
2017-07-15,103,0,2.399149788670201
2017-01-10,552,1,2.9424245295824654
2017-12-06,586,0,1.237837827898025
2017-07-17,788,0,4.560976741420993
2017-01-14,789,0,4.490451648944722
2017-03-03,185,0,1.3496688544265474
2017-07-21,865,1,2.5760481758126663
2017-10-21,187,0,0.5874962874689521
2017-02-16,248,0,3.380360626537282
2017-02-25,637,0,2.25282612482904
2017-01-09,241,1,4.394897340327519
2017-12-01,677,0,3.1280383778463863
2017-12-19,907,0,2.4383837137607074
2017-08-23,93,0,1.7892498810143014
2017-10-30,366,0,8.338978756173745
2017-12-11,29,0,5.523076930175737
2017-06-29,90,0,3.994949119961125
2017-11-06,837,0,4.447134591860129
2017-07-10,160,1,2.097805593469628
2017-09-02,76,0,1.7273957477166133
2017-09-14,238,0,4.13459024432985
2017-10-09,881,0,5.670598662717642
2017-04-21,653,0,1.881257766189592
2017-03-08,843,0,11.613105021997491
2017-04-09,137,0,1.7566909472575745
2017-06-18,760,1,6.70528455917882
2017-06-25,971,0,2.7416270090694788
2017-11-08,492,1,5.2478027626908155
2017-02-04,61,0,3.331417740720108
2017-01-18,117,0,3.435295589922556
2017-05-29,327,0,6.705563832763812
2017-03-24,815,0,3.116428403849945
2017-12-20,410,1,10.476439869930585
2017-01-21,613,0,5.590325804882985
2017-01-29,526,0,1.8959076324130306
2017-11-10,643,0,2.239298461908934
2017-05-21,161,0,2.3921669557405565
2017-10-06,576,0,1.8111620864056523
2017-02-22,553,0,3.872224360337308
2017-02-10,621,0,0.8610119932442615
2017-03-24,164,0,3.4048830122145426
2017-12-15,239,0,13.226570167736952
2017-07-25,914,0,2.044249399199854
2017-11-14,796,0,2.0090901774571335
2017-09-18,916,0,8.581984894087487
2017-07-06,900,0,1.0865475204540167
2017-05-11,337,0,3.37323507111162
2017-01-13,715,0,2.1251878914273505
2017-05-23,877,0,2.3637556718500052
2017-03-24,813,0,2.2080765170970897
2017-03-13,569,0,5.630011851304365
2017-12-03,235,0,2.705617521850749
2017-09-18,481,0,5.346472236938357
2017-01-08,887,0,0.9092372896938976
2017-05-18,600,0,6.274489027821736
2017-09-22,850,0,5.778624875151159
2017-01-22,642,0,1.4810229616226842
2017-11-29,727,0,2.1481359044694006
2017-01-17,749,1,2.3315540296941006
2017-08-10,308,0,3.2064993651255653
2017-04-22,797,0,0.8084087458674453
2017-02-17,641,0,7.012962055776295
2017-01-28,873,1,4.1720718121857985
2017-10-18,137,1,3.903031745899251
2017-02-06,361,0,7.721818888231402
2017-06-25,434,0,4.9883421634098495
2017-10-30,978,0,2.107992768980573
2017-12-23,967,0,4.670758723188885
2017-09-05,404,0,2.659370362126959
2017-10-11,458,1,3.2393817832945713
2017-01-02,47,0,5.163135811662404
2017-03-05,957,0,5.230036851552173
2017-06-17,355,0,2.8346733225995737
2017-08-23,325,0,3.8289892888475965
2017-09-25,827,0,2.4740740118422915
2017-06-24,666,0,3.2643561112862267
2017-12-04,679,0,2.1094608448962866
2017-12-20,137,0,0.7849435604486916
2017-03-16,373,0,2.3755736351342156
2017-07-22,573,0,1.2297793796770566
2017-09-09,386,1,5.698111027689649
2017-11-02,136,1,5.0221340900280955
2017-08-04,533,0,3.0659859685301196
2017-08-16,189,0,4.2802765950399
2017-10-15,362,0,0.5723614785477587
2017-11-14,939,0,6.019266381030516
2017-04-10,980,1,2.1013509783247337
2017-06-04,880,0,5.987607171588057
2017-12-16,10,0,2.476969120508063
2017-09-28,775,0,1.9675763451534825
2017-06-15,279,0,4.6400163541912685
2017-07-06,417,0,1.2045765705380176
2017-05-23,496,0,1.706267583827882
2017-09-11,821,1,6.506683175477035
2017-03-24,203,0,2.3061304486661114
2017-07-31,973,0,5.830651125082908
2017-12-28,678,0,1.6037159459495454
2017-07-26,413,0,5.2605276580762546
2017-12-28,589,0,1.7794533671629782
2017-02-23,847,0,2.152399762591709
2017-08-15,648,0,7.233577203382403
2017-08-29,303,0,3.2611258374209555
2017-10-19,560,0,2.0811402957177187
2017-06-07,34,0,1.5858691975187638
2017-09-12,550,0,6.002845216654685
2017-10-29,943,0,2.0564911838334767
2017-04-12,33,0,1.4512871767550735
2017-09-03,972,0,2.0442119228983
2017-03-10,642,0,4.901958960155465
2017-02-20,114,0,3.292478330734005
2017-05-25,874,1,15.739703316399696
2017-02-27,138,0,0.7161470381231696
2017-09-10,871,0,2.2827012113368617
2017-04-16,177,0,1.1151606306099957
2017-07-15,156,0,3.685408630517994
2017-07-31,714,1,5.379305186619625
2017-07-18,478,0,1.111776127642506
2017-07-05,192,0,6.521494665447528
2017-10-18,73,0,3.6113293449114305
2017-11-08,703,0,2.6629790300951237
2017-12-25,528,1,5.9158743280266535
2017-03-31,921,0,1.5740731294846306
2017-03-08,974,0,3.0182165315799585
2017-02-23,23,0,1.9860419428157117
2017-08-24,149,0,3.4102266371988077
2017-09-02,211,0,3.8435643244967848
2017-12-28,244,0,1.4586933376957747
2017-02-28,924,0,5.745225159337363
2017-03-16,242,0,4.915079579960025
2017-10-10,870,0,2.0760632945846904
2017-01-24,583,0,1.9623507842880556
2017-02-06,829,0,3.850365751503478
2017-09-05,459,0,1.252396755281875
2017-03-03,389,0,1.2469901334702265
2017-12-08,932,0,1.323767336400708
2017-04-12,290,0,0.8954676490760681
2017-04-09,861,0,5.149726583319727
2017-08-07,955,1,2.6687388158420697
2017-02-07,871,0,1.656889379369176
2017-05-15,206,0,7.446908493066114
2017-07-08,368,0,2.198038517603799
2017-08-31,93,0,2.3225653643489643
2017-06-10,198,0,3.013964066914012
2017-10-04,347,1,2.2263751734286075
2017-09-10,800,0,2.002451607283948
2017-12-04,385,0,3.1607360204270707
2017-10-23,867,0,1.4667118567082276
2017-03-13,431,0,1.259775198889299
2017-06-13,394,0,3.516906403879217
2017-03-25,954,0,3.7784048320903407
2017-12-20,302,0,1.4688036343555657
2017-11-27,296,0,5.545178197962822
2017-08-18,5,0,3.0141581967029794
2017-03-22,531,0,1.9367992755432075
2017-02-15,630,1,1.231120414577168
2017-02-26,665,0,4.705109938821584
2017-03-29,124,0,4.1718560418287645
2017-04-16,389,0,1.8500599562267879
2017-10-08,774,0,1.303884175948685
2017-03-08,536,1,1.6655662589491522
2017-11-20,422,1,5.601847334643676
2017-06-17,105,0,1.4393401132395134
2017-03-17,970,0,3.735955685609053
2017-08-18,411,0,3.300940729182427
2017-11-27,942,0,1.4694322139440594
2017-06-23,748,0,0.7512330401421496
2017-03-07,601,0,2.104125140389865
2017-07-29,138,0,4.1204490203543
2017-02-06,500,0,4.219062146394884
2017-03-14,158,0,3.1159231286816302
2017-09-12,48,0,5.88010102927757
2017-10-24,728,0,7.349583220053276
2017-09-30,392,1,4.311096119905614
2017-06-09,729,0,1.944952812156949
2017-09-24,392,0,1.352039765803034
2017-12-01,414,0,3.0696367320982056
2017-01-13,902,1,2.0294314215574194
2017-09-12,325,0,2.2645367256116975
2017-07-11,797,0,1.0353066747418318
2017-03-09,394,0,1.7449040372501066
2017-10-03,83,0,1.2514597726061047
2017-03-12,174,0,3.551743033971672
2017-07-21,429,0,9.600482113867015
2017-09-23,739,0,1.8445946631274812
2017-11-07,499,0,3.2881909235751183
2017-07-17,723,0,3.8425368839823517
2017-05-25,4,0,0.8355563467722423
2017-10-04,452,0,6.103728241392095
2017-05-06,4,0,7.762166813006416
2017-05-20,566,0,3.6594579220537193
2017-03-30,271,0,2.969746680277601
2017-02-21,195,0,1.054850819387318
2017-05-27,510,0,1.462466623237407
2017-07-24,557,0,2.5311729346980476
2017-11-25,274,0,4.003654406907551
2017-05-19,178,0,12.810099718235703
2017-06-27,795,0,1.5152311925570545
2017-03-16,732,0,1.7462547459233269
2017-04-27,811,0,10.243111256140628
2017-01-05,977,0,2.9840556418522124
2017-05-02,401,0,4.029601902732815
2017-07-02,659,0,2.867544004258281
2017-02-05,19,0,5.70956770615157
2017-11-11,495,0,1.3430120029425219
2017-01-18,16,0,3.215483778656796
2017-02-06,868,0,5.685652974324551
2017-02-28,159,0,5.139570360173888
2017-09-08,185,0,3.566203230227022
2017-09-20,228,1,2.9795820960953656
2017-05-02,591,0,2.017735168054299
2017-07-02,787,0,4.471845961686322
2017-09-01,43,0,4.075460616357289
2017-05-05,691,1,4.954798854973625
2017-05-28,346,1,7.305355159337455
2017-01-31,269,0,4.22933148243177
2017-12-14,860,0,2.0246800695348197
2017-07-24,356,0,2.8094124611567337
2017-10-16,695,1,2.451743636713311
2017-12-29,953,0,6.713919556442333
2017-09-27,195,0,1.1817017737579278
2017-02-19,914,1,3.349108337515456
2017-07-11,550,0,2.905976856540391
2017-11-05,394,1,5.895395786026778
2017-03-21,140,0,16.8224694681849
2017-06-03,49,0,1.1207396886752663
2017-04-28,146,0,6.074882667012522
2017-05-01,336,0,2.2772366598938505
2017-07-07,178,0,2.8735355967069975
2017-10-03,891,1,2.0488525334972514
2017-05-06,523,0,3.6448848086990586
2017-02-18,887,1,5.6659062487074925
2017-09-17,273,0,7.27642803515187
2017-04-10,535,0,1.7105830469965353
2017-11-29,298,0,2.4591493534188085
2017-10-26,780,0,4.491933816299415
2017-03-18,517,0,5.462762120074127
2017-03-05,376,0,4.2626126150492425
2017-03-23,695,0,4.376787584672447
2017-02-19,345,0,2.6379192082112044
2017-06-04,624,0,1.4258321795969464
2017-09-12,138,1,3.2073766943673596
2017-07-18,484,0,3.3487681499607964
2017-02-21,807,0,9.586825821563197
2017-10-15,335,0,0.71095128562353
2017-08-18,858,0,3.165715486025348
2017-07-31,328,0,2.5632119396502953
2017-07-16,119,0,5.843525057634661
2017-11-12,116,0,1.5486829132076796
2017-02-24,565,0,1.8931360677961913
2017-06-17,350,1,4.421445308230337
2017-08-21,217,0,1.3760624592507646
2017-11-22,428,0,3.4938185229475467
2017-11-19,993,0,3.9558639402972307
2017-12-04,524,0,5.0539609862050465
2017-01-09,260,0,3.2714181552205006
2017-12-20,876,0,1.3671120944797706
2017-04-02,914,0,2.059551979127734
2017-12-25,474,0,1.6959621263580937
2017-04-15,537,0,4.84088467929641
2017-11-14,485,0,1.6841451496268123
2017-11-11,660,0,1.7255916867053354
2017-08-17,316,0,1.9828406139392907
2017-07-22,905,0,5.2833330838143375
2017-01-03,279,0,2.030615243154339
2017-08-24,419,1,1.1211557953631806
2017-05-23,580,0,1.1778148570973992
2017-07-25,180,1,3.8531407693944133
2017-08-16,441,0,7.659534640248621
2017-06-01,512,0,4.549189879362253
2017-12-06,660,0,1.522773795303735
2017-07-22,277,0,4.270481295907807
2017-12-07,229,0,2.406462739215
2017-02-27,709,0,5.468109530077851
2017-10-29,444,0,1.2399019563697615
2017-05-04,417,0,3.6562600986134437
2017-01-27,536,0,1.549803251076323
2017-02-04,387,0,3.859138812235055
2017-01-04,300,0,3.32362677757925
2017-10-27,427,0,4.004417182112847
2017-08-13,582,0,0.9417621326517915
2017-07-01,646,1,2.976594577744742
2017-09-03,438,0,3.679826031756747
2017-07-14,552,0,6.408589428369615
2017-10-04,954,1,0.932975546457834
2017-05-13,439,0,2.2024303021516505
2017-08-30,866,0,4.543060715187662
2017-01-30,316,0,3.495632160310755
2017-01-12,141,0,3.552271312915118
2017-11-01,778,0,2.5313325490177516
2017-03-31,55,0,4.266922163165144
2017-02-14,180,0,3.8341525028076076
2017-01-27,473,0,5.390665294808156
2017-01-02,195,0,9.315466957994584
2017-02-19,839,0,1.8413597004230295
2017-12-08,56,0,0.9266539002564581
2017-12-30,412,0,4.908351011650034
2017-05-15,420,0,3.33863422435029
2017-08-04,136,1,2.630458838786643
2017-12-08,68,0,5.445625125703583
2017-02-06,357,0,4.063778902734437
2017-03-05,859,0,5.312250971256828
2017-04-04,65,0,6.276311633981707
2017-08-23,777,0,0.5968921602501891
2017-09-05,792,0,1.1240822740362915
2017-07-21,791,0,1.130988140558744
2017-07-12,631,0,0.836531397553383
2017-11-28,581,0,0.9477047751150622
2017-12-03,853,0,3.196068087022151
2017-11-14,463,0,6.760803257526532
2017-09-08,323,0,11.513865753014219
2017-12-27,833,0,3.334736358363911
2017-11-04,453,0,6.396414064178476
2017-08-18,447,0,4.020291340655623
2017-07-13,359,0,1.4823762747822629
2017-03-17,460,0,3.416563335889296
2017-07-06,35,0,2.3336697105291444
2017-12-21,591,0,1.2973187181796821
2017-06-02,74,0,3.2848983736063277
2017-07-03,948,1,7.102635139198869
2017-07-28,792,1,3.7763374963172427
